ts_code,symbol,name,area,industry,market,list_date
600097.SH,600097,开创国际,上海,渔业,主板,19970619
600098.SH,600098,广州发展,广东,火力发电,主板,19970718
600099.SH,600099,林海股份,江苏,汽车整车,主板,19970704
600100.SH,600100,同方股份,北京,IT设备,主板,19970627
600101.SH,600101,明星电力,四川,水力发电,主板,19970627
600103.SH,600103,青山纸业,福建,造纸,主板,19970703
600104.SH,600104,上汽集团,上海,汽车整车,主板,19971125
600105.SH,600105,永鼎股份,江苏,通信设备,主板,19970929
600106.SH,600106,重庆路桥,重庆,路桥,主板,19970618
600108.SH,600108,亚盛集团,甘肃,种植业,主板,19970818
600109.SH,600109,国金证券,四川,证券,主板,19970807
600110.SH,600110,诺德股份,吉林,电气设备,主板,19971007
600111.SH,600111,北方稀土,内蒙,小金属,主板,19970924
600113.SH,600113,浙江东日,浙江,区域地产,主板,19971021
600114.SH,600114,东睦股份,浙江,机械基件,主板,20040511
600115.SH,600115,中国东航,上海,空运,主板,19971105
600116.SH,600116,三峡水利,重庆,水力发电,主板,19970804
600117.SH,600117,西宁特钢,青海,特种钢,主板,19971015
600118.SH,600118,中国卫星,北京,航空,主板,19970908
600119.SH,600119,长江投资,上海,仓储物流,主板,19980115
600120.SH,600120,浙江东方,浙江,多元金融,主板,19971201
600121.SH,600121,郑州煤电,河南,煤炭开采,主板,19980107
600123.SH,600123,兰花科创,山西,煤炭开采,主板,19981217
600125.SH,600125,铁龙物流,辽宁,铁路,主板,19980511
600126.SH,600126,杭钢股份,浙江,普钢,主板,19980311
600127.SH,600127,金健米业,湖南,农业综合,主板,19980506
600128.SH,600128,苏豪弘业,江苏,商贸代理,主板,19970901
600129.SH,600129,太极集团,重庆,中成药,主板,19971118
600131.SH,600131,国网信通,四川,通信设备,主板,19980402
600132.SH,600132,重庆啤酒,重庆,啤酒,主板,19971030
600133.SH,600133,东湖高新,湖北,环境保护,主板,19980212
600135.SH,600135,乐凯胶片,河北,塑料,主板,19980122
600137.SH,600137,浪莎股份,四川,服饰,主板,19980416
600138.SH,600138,中青旅,北京,旅游景点,主板,19971203
600141.SH,600141,兴发集团,湖北,农药化肥,主板,19990616
600148.SH,600148,长春一东,吉林,汽车配件,主板,19980520
600149.SH,600149,廊坊发展,河北,综合类,主板,19991014
600150.SH,600150,中国船舶,上海,船舶,主板,19980520
600151.SH,600151,航天机电,上海,汽车配件,主板,19980605
600152.SH,600152,维科技术,浙江,电气设备,主板,19980609
600153.SH,600153,建发股份,福建,仓储物流,主板,19980616
600155.SH,600155,华创云信,北京,证券,主板,19980918
600156.SH,600156,华升股份,湖南,纺织,主板,19980527
600157.SH,600157,永泰能源,山西,火力发电,主板,19980513
600158.SH,600158,中体产业,天津,文教休闲,主板,19980327
600159.SH,600159,大龙地产,北京,区域地产,主板,19980526
600160.SH,600160,巨化股份,浙江,化工原料,主板,19980626
600161.SH,600161,天坛生物,北京,生物制药,主板,19980616
600162.SH,600162,香江控股,深圳,全国地产,主板,19980609
600163.SH,600163,中闽能源,福建,新型电力,主板,19980602
600166.SH,600166,福田汽车,北京,汽车整车,主板,19980602
600167.SH,600167,联美控股,辽宁,供气供热,主板,19990128
600168.SH,600168,武汉控股,湖北,水务,主板,19980427
600170.SH,600170,上海建工,上海,建筑工程,主板,19980623
600171.SH,600171,上海贝岭,上海,半导体,主板,19980924
600172.SH,600172,黄河旋风,河南,矿物制品,主板,19981126
600173.SH,600173,卧龙新能,浙江,全国地产,主板,19990415
600176.SH,600176,中国巨石,浙江,玻璃,主板,19990422
600177.SH,600177,雅戈尔,浙江,服饰,主板,19981119
600178.SH,600178,东安动力,黑龙江,汽车配件,主板,19981014
600179.SH,600179,安通控股,福建,水运,主板,19981104
600180.SH,600180,瑞茂通,山东,仓储物流,主板,19980703
600182.SH,600182,S佳通,黑龙江,汽车配件,主板,19990507
600183.SH,600183,生益科技,广东,元器件,主板,19981028
600184.SH,600184,光电股份,湖北,专用机械,主板,20031106
600185.SH,600185,珠免集团,广东,旅游服务,主板,19990611
600186.SH,600186,莲花控股,河南,食品,主板,19980825
600187.SH,600187,国中水务,黑龙江,水务,主板,19981111
600188.SH,600188,兖矿能源,山东,煤炭开采,主板,19980701
600189.SH,600189,泉阳泉,吉林,软饮料,主板,19981007
600191.SH,600191,华资实业,内蒙,食品,主板,19981210
600192.SH,600192,长城电工,甘肃,电气设备,主板,19981224
600195.SH,600195,中牧股份,北京,农业综合,主板,19990107
600196.SH,600196,复星医药,上海,化学制药,主板,19980807
600197.SH,600197,伊力特,新疆,白酒,主板,19990916
600198.SH,600198,大唐电信,北京,通信设备,主板,19981021
600199.SH,600199,金种子酒,安徽,白酒,主板,19980812
600201.SH,600201,生物股份,内蒙,农业综合,主板,19990115
600202.SH,600202,哈空调,黑龙江,专用机械,主板,19990603
600203.SH,600203,福日电子,福建,元器件,主板,19990514
600206.SH,600206,有研新材,北京,半导体,主板,19990319
600207.SH,600207,安彩高科,河南,电气设备,主板,19990714
600208.SH,600208,衢州发展,浙江,全国地产,主板,19990623
600210.SH,600210,紫江企业,上海,广告包装,主板,19990824
600211.SH,600211,西藏药业,西藏,生物制药,主板,19990721
600212.SH,600212,绿能慧充,山东,电气设备,主板,19990817
600215.SH,600215,派斯林,吉林,专用机械,主板,19990909
600216.SH,600216,浙江医药,浙江,化学制药,主板,19991021
600217.SH,600217,中再资环,陕西,环境保护,主板,19991216
600218.SH,600218,全柴动力,安徽,汽车配件,主板,19981203
600219.SH,600219,南山铝业,山东,铝,主板,19991223
600221.SH,600221,海航控股,海南,空运,主板,19991125
600222.SH,600222,太龙药业,河南,中成药,主板,19991105
600223.SH,600223,福瑞达,山东,日用化工,主板,20000113
600226.SH,600226,亨通股份,浙江,供气供热,主板,19991116
600227.SH,600227,赤天化,贵州,农药化肥,主板,20000221
600229.SH,600229,城市传媒,山东,出版业,主板,20000309
600230.SH,600230,沧州大化,河北,化工原料,主板,20000406
600231.SH,600231,凌钢股份,辽宁,普钢,主板,20000511
600232.SH,600232,金鹰股份,浙江,纺织机械,主板,20000602
600233.SH,600233,圆通速递,辽宁,仓储物流,主板,20000608
600234.SH,600234,科新发展,山西,装修装饰,主板,20000615
600235.SH,600235,民丰特纸,浙江,造纸,主板,20000615
600236.SH,600236,桂冠电力,广西,水力发电,主板,20000323
600237.SH,600237,铜峰电子,安徽,元器件,主板,20000609
600239.SH,600239,云南城投,云南,区域地产,主板,19991202
600241.SH,600241,时代万恒,辽宁,电气设备,主板,20001128
600246.SH,600246,万通发展,北京,区域地产,主板,20000922
600248.SH,600248,陕建股份,陕西,建筑工程,主板,20000622
600249.SH,600249,两面针,广西,日用化工,主板,20040130
600250.SH,600250,南京商旅,江苏,商贸代理,主板,20010306
600251.SH,600251,冠农股份,新疆,农业综合,主板,20030609
600252.SH,600252,中恒集团,广西,中成药,主板,20001130
600255.SH,600255,鑫科材料,安徽,小金属,主板,20001122
600256.SH,600256,广汇能源,新疆,石油开采,主板,20000526
600257.SH,600257,大湖股份,湖南,渔业,主板,20000612
600258.SH,600258,首旅酒店,北京,酒店餐饮,主板,20000601
600259.SH,600259,中稀有色,海南,小金属,主板,20000525
600261.SH,600261,阳光照明,浙江,家用电器,主板,20000720
600262.SH,600262,北方股份,内蒙,专用机械,主板,20000630
600266.SH,600266,城建发展,北京,区域地产,主板,19990203
600267.SH,600267,海正药业,浙江,化学制药,主板,20000725
600268.SH,600268,国电南自,江苏,电气设备,主板,19991118
600269.SH,600269,赣粤高速,江西,路桥,主板,20000518
600271.SH,600271,航天信息,北京,软件服务,主板,20030711
600272.SH,600272,开开实业,上海,医药商业,主板,20010228
600273.SH,600273,嘉化能源,浙江,化工原料,主板,20030627
600276.SH,600276,恒瑞医药,江苏,化学制药,主板,20001018
600278.SH,600278,东方创业,上海,商贸代理,主板,20000712
600279.SH,600279,重庆港,重庆,港口,主板,20000731
600280.SH,600280,中央商场,江苏,百货,主板,20000926
600281.SH,600281,华阳新材,山西,小金属,主板,20001109
600282.SH,600282,南钢股份,江苏,普钢,主板,20000919
600283.SH,600283,钱江水利,浙江,水务,主板,20001018
600284.SH,600284,浦东建设,上海,建筑工程,主板,20040316
600285.SH,600285,羚锐制药,河南,中成药,主板,20001018
600287.SH,600287,苏豪时尚,江苏,商贸代理,主板,20000901
600288.SH,600288,大恒科技,北京,元器件,主板,20001129
600292.SH,600292,电投水电,重庆,水力发电,主板,20001101
600293.SH,600293,三峡新材,湖北,玻璃,主板,20000919
600295.SH,600295,鄂尔多斯,内蒙,特种钢,主板,20010426
600298.SH,600298,安琪酵母,湖北,食品,主板,20000818
600299.SH,600299,安迪苏,北京,饲料,主板,20000420
600300.SH,600300,维维股份,江苏,软饮料,主板,20000630
600301.SH,600301,华锡有色,广西,小金属,主板,20000712
600302.SH,600302,标准股份,陕西,纺织机械,主板,20001213
600303.SH,600303,曙光股份,辽宁,汽车整车,主板,20001226
600305.SH,600305,恒顺醋业,江苏,食品,主板,20010206
600307.SH,600307,酒钢宏兴,甘肃,普钢,主板,20001220
600308.SH,600308,华泰股份,山东,造纸,主板,20000928
600309.SH,600309,万华化学,山东,化工原料,主板,20010105
600310.SH,600310,广西能源,广西,水力发电,主板,20010228
600312.SH,600312,平高电气,河南,电气设备,主板,20010221
600313.SH,600313,农发种业,北京,种植业,主板,20010119
600315.SH,600315,上海家化,上海,日用化工,主板,20010315
600316.SH,600316,洪都航空,江西,航空,主板,20001215
600318.SH,600318,新力金融,安徽,多元金融,主板,20001208
600319.SH,600319,亚星化学,山东,化工原料,主板,20010326
600320.SH,600320,振华重工,上海,专用机械,主板,20001221
600322.SH,600322,津投城开,天津,区域地产,主板,20010910
600323.SH,600323,瀚蓝环境,广东,环境保护,主板,20001225
600325.SH,600325,华发股份,广东,区域地产,主板,20040225
600326.SH,600326,西藏天路,西藏,水泥,主板,20010116
600327.SH,600327,大东方,江苏,医疗保健,主板,20020625
600328.SH,600328,中盐化工,内蒙,化工原料,主板,20001222
600329.SH,600329,达仁堂,天津,中成药,主板,20010606
600330.SH,600330,天通股份,浙江,专用机械,主板,20010118
600331.SH,600331,宏达股份,四川,农药化肥,主板,20011220
600332.SH,600332,白云山,广东,中成药,主板,20010206
600333.SH,600333,长春燃气,吉林,供气供热,主板,20001211
600335.SH,600335,国机汽车,天津,汽车服务,主板,20010305
600336.SH,600336,澳柯玛,山东,家用电器,主板,20001229
600337.SH,600337,美克家居,江西,家居用品,主板,20001127
600338.SH,600338,西藏珠峰,西藏,铅锌,主板,20001227
600339.SH,600339,中油工程,新疆,石油开采,主板,20001225
600340.SH,600340,华夏幸福,河北,园区开发,主板,20031230
600343.SH,600343,航天动力,陕西,机械基件,主板,20030408
600345.SH,600345,长江通信,湖北,通信设备,主板,20001222
600346.SH,600346,恒力石化,辽宁,石油加工,主板,20010820
600348.SH,600348,华阳股份,山西,煤炭开采,主板,20030821
600350.SH,600350,山东高速,山东,路桥,主板,20020318
600351.SH,600351,XD亚宝药,山西,中成药,主板,20020926
600352.SH,600352,浙江龙盛,浙江,染料涂料,主板,20030801
600353.SH,600353,旭光电子,四川,元器件,主板,20021120
600354.SH,600354,敦煌种业,甘肃,种植业,主板,20040115
600356.SH,600356,恒丰纸业,黑龙江,造纸,主板,20010419
600359.SH,600359,新农开发,新疆,种植业,主板,19990429
600361.SH,600361,创新新材,北京,铝,主板,20011129
600362.SH,600362,江西铜业,江西,铜,主板,20020111
600363.SH,600363,联创光电,江西,元器件,主板,20010329
600366.SH,600366,宁波韵升,浙江,矿物制品,主板,20001030
600367.SH,600367,红星发展,贵州,化工原料,主板,20010320
600368.SH,600368,五洲交通,广西,路桥,主板,20001221
600369.SH,600369,西南证券,重庆,证券,主板,20010109
600370.SH,600370,三房巷,江苏,化工原料,主板,20030306
600371.SH,600371,万向德农,黑龙江,种植业,主板,20020916
600372.SH,600372,中航机载,北京,航空,主板,20010706
600373.SH,600373,中文传媒,江西,出版业,主板,20020304
600375.SH,600375,汉马科技,安徽,汽车整车,主板,20030401
600376.SH,600376,首开股份,北京,区域地产,主板,20010312
600377.SH,600377,宁沪高速,江苏,路桥,主板,20010116
600378.SH,600378,昊华科技,四川,化工原料,主板,20010111
600379.SH,600379,宝光股份,陕西,电气设备,主板,20020116
600380.SH,600380,健康元,深圳,化学制药,主板,20010608
600382.SH,600382,广东明珠,广东,普钢,主板,20010118
600383.SH,600383,金地集团,深圳,全国地产,主板,20010412
600386.SH,600386,北巴传媒,北京,汽车服务,主板,20010216
600388.SH,600388,龙净环保,福建,环境保护,主板,20001229
600389.SH,600389,江山股份,江苏,农药化肥,主板,20010110
600390.SH,600390,五矿资本,湖南,多元金融,主板,20010115
600391.SH,600391,航发科技,四川,航空,主板,20011212
600392.SH,600392,盛和资源,四川,小金属,主板,20030529
600395.SH,600395,盘江股份,贵州,煤炭开采,主板,20010531
600396.SH,600396,华电辽能,辽宁,火力发电,主板,20010328
600397.SH,600397,江钨装备,江西,煤炭开采,主板,20020702
600398.SH,600398,海澜之家,江苏,服饰,主板,20001228
600399.SH,600399,抚顺特钢,辽宁,特种钢,主板,20001229
600400.SH,600400,红豆股份,江苏,服饰,主板,20010108
600403.SH,600403,大有能源,河南,煤炭开采,主板,20031009
600405.SH,600405,动力源,北京,电气设备,主板,20040401
600406.SH,600406,国电南瑞,江苏,电气设备,主板,20031016
600408.SH,600408,安泰集团,山西,焦炭加工,主板,20030212
600409.SH,600409,三友化工,河北,化纤,主板,20030618
600410.SH,600410,华胜天成,北京,软件服务,主板,20040427
600415.SH,600415,小商品城,浙江,商品城,主板,20020509
600416.SH,600416,湘电股份,湖南,电气设备,主板,20020718
600418.SH,600418,江淮汽车,安徽,汽车整车,主板,20010824
600419.SH,600419,天润乳业,新疆,乳制品,主板,20010628
600420.SH,600420,国药现代,上海,化学制药,主板,20040616
600422.SH,600422,昆药集团,云南,中成药,主板,20001206
600423.SH,600423,柳化股份,广西,农药化肥,主板,20030717
600425.SH,600425,青松建化,新疆,水泥,主板,20030724
600426.SH,600426,华鲁恒升,山东,农药化肥,主板,20020620
600428.SH,600428,中远海特,广东,水运,主板,20020418
600429.SH,600429,三元股份,北京,乳制品,主板,20030915
600433.SH,600433,冠豪高新,广东,造纸,主板,20030619
600435.SH,600435,北方导航,北京,专用机械,主板,20030704
600436.SH,600436,片仔癀,福建,中成药,主板,20030616
600438.SH,600438,通威股份,四川,电气设备,主板,20040302
600439.SH,600439,瑞贝卡,河南,服饰,主板,20030710
600444.SH,600444,国机通用,安徽,专用机械,主板,20040219
600446.SH,600446,金证股份,深圳,软件服务,主板,20031224
600448.SH,600448,华纺股份,山东,纺织,主板,20010903
600449.SH,600449,宁夏建材,宁夏,水泥,主板,20030829
600452.SH,600452,涪陵电力,重庆,水力发电,主板,20040303
600455.SH,600455,博通股份,陕西,文教休闲,主板,20040329
600456.SH,600456,宝钛股份,陕西,小金属,主板,20020412
600458.SH,600458,时代新材,湖南,塑料,主板,20021219
600459.SH,600459,贵研铂业,云南,小金属,主板,20030516
600460.SH,600460,士兰微,浙江,半导体,主板,20030311
600461.SH,600461,洪城环境,江西,水务,主板,20040601
600463.SH,600463,空港股份,北京,园区开发,主板,20040318
600467.SH,600467,好当家,山东,渔业,主板,20040405
600468.SH,600468,百利电气,天津,电气设备,主板,20010615
600469.SH,600469,风神股份,河南,汽车配件,主板,20031021
600470.SH,600470,六国化工,安徽,农药化肥,主板,20040305
600475.SH,600475,华光环能,江苏,电气设备,主板,20030721
600476.SH,600476,湘邮科技,湖南,软件服务,主板,20031210
